peakId,B_plate1_run1_10302020,B_plate1_run2_10302020,B_plate1_run3_10302020,B_plate2_run1_10302020,B_plate2_run2_10302020,B_plate2_run3_10302020,B_plate3_run1_10302020,B_plate3_run2_10302020,B_plate3_run3_10302020,L_plate1_run1_10302020,L_plate1_run2_10302020,L_plate1_run3_10302020,L_plate2_run1_10302020,L_plate2_run2_10302020,L_plate2_run3_10302020,L_plate3_run1_10302020,L_plate3_run2_10302020,L_plate3_run3_10302020,M_plate1_run1_10302020,M_plate1_run2_10302020,M_plate1_run3_10302020,M_plate2_run1_10302020,M_plate2_run2_10302020,M_plate2_run3_10302020,M_plate3_run1_10302020,M_plate3_run2_10302020,M_plate3_run3_10302020,P_plate1_run1_10302020,P_plate1_run2_10302020,P_plate1_run3_10302020,P_plate2_run1_10302020,P_plate2_run2_10302020,P_plate2_run3_10302020,P_plate3_run1_10302020,P_plate3_run2_10302020,P_plate3_run3_10302020
10.34,963643.2393900704,917111.4923120352,1189401.1442340405,879128.3892836849,1056730.6854822643,1194324.388014157,811660.0899574505,1164896.1359787076,1088035.9366808378,1134537.7257588564,1062734.9116028068,1380615.6878652342,967722.2484113283,1161386.0931701786,1261614.400014151,863039.505985801,1251119.7358155742,1242201.2794042488,420610.21454609704,445118.93320567295,575927.7768510603,403050.0971205652,428942.67952481966,608898.4164538971,411672.9792907782,578663.8043120535,603399.2440992872,1282739.4527801466,1525910.9879432658,1759914.050014186,1433608.8805744383,1467665.042666641,1703935.5770779822,1395049.0435744226,1846308.7570779487,1958857.283021233
10.49,802203.0846666716,929374.470893614,1351756.3437730446,856924.3405390191,1099323.8214610105,1314998.5347234164,763185.0301702106,1348007.5189503522,1369879.7703688159,904893.7875744733,917135.9813333551,1276942.8570922164,792792.8098156144,1727651.9550000008,2056883.9864752428,1247592.8122269637,2006158.096156084,2024797.8571489302,787799.1547659758,1028127.9809219827,1306415.7892482223,858369.0440425765,1280405.6800000276,1912310.1426382917,890037.532283685,1244793.80777305,1319957.2770921963,815654.6612340475,1056902.1875248186,1300658.2364042513,900339.2426950354,1234770.1636170235,1634830.8822482245,745673.0246879582,1090262.4709432833,1196610.6340709198
10.55,753727.8944964523,718773.252276588,1016130.1134751796,696065.8254610014,860655.0018723469,999160.9760851035,651420.5691702162,952350.585304968,920731.8739858309,791064.503531921,746426.333170207,1072371.4147659626,682656.8164680891,920356.2546524749,979173.8549219944,682454.7373262458,1041068.1486383062,1062696.79803546,603798.0227659519,690112.1799078058,897577.6651914852,660523.7239361631,713482.3202411478,970070.9306666675,662694.8465390056,897424.6292198477,848150.405007084,761806.6238226909,956261.4674680827,1110071.3167092085,705647.6763545994,717789.6077021192,951671.9900070796,696426.5549929023,962596.3351773125,1034753.0018723405
10.63,32602133.170665495,31623658.865177047,42814211.15503389,28669704.872297492,30260363.095531333,40211669.48964511,28288823.52859492,38572823.96800058,37197124.68000016,31717758.141928002,32411576.24114289,40929671.95248127,25354915.46355988,33052286.65517706,33961594.21066764,21316190.259836458,30564941.957334097,30687749.11200063,17735656.27673816,19704834.65387923,23370913.26399962,17725397.908603467,20333579.571985636,25172928.116156034,17591139.30952455,22731444.357035946,23305890.31669474,25903539.08955932,34544915.13066557,40337594.05408432,26891300.066964585,29447525.366943475,34205298.94670906,28566154.81521338,38989174.746850796,40986818.02194228
10.83,1262296.9075744636,1155951.3595177652,1442767.4986666585,1122339.1923687907,1058992.0769361665,1340560.1971064007,1024604.6143262386,1331299.2535106405,1121248.2565390042,1470776.0319999924,1392213.437333364,1714085.6126666558,1221827.059113472,1506264.336900763,1395849.4046099286,1013240.3745248191,1375463.3918723403,1241630.0010851035,530687.5776453931,550470.2103262384,637751.324056736,527087.1315035475,655552.2404468075,675155.9647730471,527848.9988652454,676706.5232978736,658338.618148936,1140868.455319137,1447438.3822127597,1629465.1687659456,1185498.4580354944,1167468.2552340855,1331143.885659576,1145889.3356596017,1477053.1519999974,1409981.7337375814
10.91,1061505.1167234099,1013808.8307801397,1281347.9857872333,956424.6445673766,917179.1117730526,1201800.3645390028,969773.8253475218,1277594.5287801425,1094876.8088297856,1066618.9207517735,1022889.3813758824,1338988.0179787246,1030629.3341702133,1308066.008014178,1220664.2112907784,999004.0955886595,1358253.7928510641,1278528.4241489347,834559.1370212728,874825.162737589,1034905.2195744675,831553.4928510605,1046235.5009929066,1079497.1731631171,839521.2978510654,1061641.998539005,1033889.9380709174,841467.8492553199,1005367.8634326251,1189428.867418439,1078705.183326235,1037263.9999716221,1190509.8023829744,976335.5742269476,1269925.506156028,1234525.1535531918
11.0,56395263.49600052,53327235.66662432,71838576.15526217,48542984.82666731,50730822.48312109,66804974.78133656,47787263.438333526,64625159.22933276,65066069.86400232,53636386.44173133,53557409.99853491,66973071.69066787,42355112.554497354,54667564.918071024,55428874.45866798,35938719.22626934,51004788.810667865,50948311.147233814,34684512.12533499,37485235.3884396,44604023.735999696,34741223.592803195,44563840.554667704,48330224.42290761,34487031.83472329,44264721.109332904,45262176.1498155,45643071.42400043,56067271.508348525,66625464.87466609,45859095.88480854,49285959.12116334,58052697.466666155,48594307.551477745,65642391.41600156,68537652.56014164
11.06,1103142.5605815586,1014669.3656524769,1438249.5466666678,958025.358425532,956007.2261843957,1341383.5631915077,993583.2415319128,1415949.5016737557,1316007.5139219894,1052030.8115602825,990661.9146666738,1363444.230581557,1005049.6323971736,1334390.8078865316,1317053.083929101,966142.8047943246,1419851.0645886725,1387634.7410638276,861359.3292624196,897137.3469645365,1125974.9532269465,866264.2382269627,1150559.3446382994,1257215.4343687904,929357.3169290753,1249082.7485389998,1256714.629446803,971531.823999998,1093754.9638156006,1378188.4982127612,974635.30775887,993132.5580000052,1240459.666765949,959592.9278510634,1337863.9414468226,1382026.2404538966
11.17,1697157.6517517953,1631796.233276549,2296527.599666643,1454803.672765978,1516604.197716344,2107858.8705106033,1549807.6793688007,2277484.823049597,2122227.7617021697,1575737.7339291037,1557576.361673716,2137288.7457163325,1598034.70843971,2136381.3120495765,2153108.575929071,1471726.3988936099,2155182.3151347456,2109824.649773015,1442764.8287659127,1544970.3056879574,1988262.701900688,1373642.740765913,1813313.0617305164,2010232.7073333005,1479682.947092181,2024386.9246949898,2076165.8487943325,1652596.374907801,1740118.0886241202,2259514.085077989,1502616.8266666299,1584519.66340422,1981223.430198544,1520131.466127643,2134176.753659568,2239497.0996524813
11.22,750700.3276028351,738166.1743687949,1084486.8363829781,697010.4822765936,727672.9654539037,1063830.7627730458,766773.5206666708,1086497.6297659616,1051463.7670780155,876012.1626241102,851574.3673758772,1241551.3630638288,827219.2761134668,1065149.2752198495,1126598.8879148883,652605.2404113486,986503.4221276565,995616.8674609994,905801.1675177116,1158897.7837447023,1714922.237929069,803010.6145248082,1333487.8219574373,1563157.637539035,865628.9171063927,1437498.849531927,1766805.3778723823,687108.4543546076,766968.9008226922,1016252.9911914952,775120.3917659515,801572.541617017,1077488.5090496505,770147.5766241072,1073300.0836595665,1119412.9463120685
11.28,1217548.462028374,1112771.8778439772,1508763.3790425607,1072599.2351489393,1018687.4936099286,1401469.51991489,1071187.632170207,1481473.6555248245,1323922.1882836844,1169583.1603971617,1094281.7489929053,1469637.210404261,1105846.715106382,1408597.5876879499,1353660.4927092195,4977348.801943333,7728271.503219683,7082141.601879571,908510.253588648,943355.0933617014,1145158.9474751807,873755.2977021239,1168242.1956028393,1210111.5202198653,955568.1122269487,1244125.8698794344,1273982.677226958,1312787.965148946,1528787.2207021376,1995153.4934680932,1089731.811276595,1098275.7598156047,1301379.9024964552,1061066.6738014172,1424646.104716312,1466818.579751779
11.34,1425550.5585815117,1549569.3713758965,2244454.6576027903,1310125.1434964142,1547648.47733329,2142005.645333284,1455649.066212721,2215023.0703687877,2264186.5893048993,1440662.6399999547,1611133.9359999653,2229147.3066666084,1525117.7999999486,2092562.1172836984,2183224.9091488863,1750222.1439999505,2640418.8242836143,2794597.860680835,1179553.0476950146,1396467.585999963,1799167.122099259,1335697.3493333017,1897050.8774963964,2170257.681063809,1543811.0228935732,2012109.1146666862,2151530.2984326044,1260188.2719999643,1621833.2071843639,2261812.6869432125,1386095.7335319235,1635266.0450212604,2096636.1893333513,1448786.7146666592,2105066.658666606,2402828.765333269
11.46,2071719.4496666763,2016797.3210851867,2979777.1889645588,1684211.8037588713,1874064.4398581672,2742306.5887376326,1662323.026397179,2497471.191361783,2583038.361524827,2448233.7017517793,2561177.8014752376,3642177.099042583,1993287.245439733,2853298.623659693,3077259.3583333753,1875234.0810638494,2954493.2354397583,3239900.0603475827,562157.9642553242,606640.9514397186,750679.4086950376,563430.0883900748,733151.677631206,857340.8599432642,607358.6562340435,843900.3471347583,881057.343943265,1922190.1428297982,2215185.1534184497,3148353.5144397775,1718189.0436738129,2060217.5801419145,2642668.6532128225,1872552.035106442,2882131.1555390507,3436583.643276635
11.66,639566.387205678,620056.9629787243,851234.574943268,584647.8723829825,598459.5588510658,826820.7811134747,604900.0837446852,874160.5368297884,808021.6886241133,648807.0422836897,635805.5342411341,861837.2797446811,639404.3441985814,872960.3536028394,800238.3111205671,612829.843716318,920319.6048226953,895355.5132198606,517190.46990780084,563290.9391347581,717068.0772766081,519860.95140425494,606113.418943268,778485.0776737626,552081.2282553267,750535.7870000019,740561.9765248335,545655.8161134775,598995.7200000029,824951.5943900805,606993.5474893636,626908.5348794353,767164.4793049707,595438.361304964,836087.6112907802,861246.4063333397
11.72,1009808.6692056659,958540.9195744715,1288552.811524819,953979.6499929025,949998.2274468055,1268656.4521418354,920073.119858157,1275990.8681347605,1146144.1994609907,1125780.0436666554,1094264.178751758,1429791.03545391,1010185.9014609768,1291165.126453899,1201735.5639858071,853531.4554893582,1243410.5287517633,1201657.7867446877,662596.1496312018,699512.2295886532,868596.228368798,670435.5049219825,690113.3811985812,918058.1535106413,693519.1728652503,924496.9643758916,912470.2855957493,1389776.6734397141,1549883.6498439652,2063245.5351630894,1477181.1195035349,1535637.5959148763,1802607.1504893773,1537874.205304921,2057179.6027091718,2157111.6750993254
11.85,1831497.968907821,1825369.5551915187,2339008.330155984,1700883.3946666822,1644588.2773332912,2192555.031999936,1671854.191858131,2203328.3200567425,2118248.634666606,1839190.7146666504,1665652.3679999942,2181708.5119999945,1587713.365333307,1901202.171191519,1803003.5893332846,1715265.1158368925,2766611.0079999166,2832988.7727943338,1570505.047999996,1670831.8302552751,1958933.5146666495,1353399.9920000006,1411958.261333322,1893638.3046524858,1445502.9450638092,1922155.693333305,2050147.8169361947,2060842.1333333647,2136360.4180212375,2694549.0529077724,1652391.3220425975,1522379.764581572,1832009.9733333164,1706106.6802978395,2151476.682666615,2155560.110113466
11.9,1248292.0753120554,1220948.2586666897,1538146.1413333323,1232180.629234039,1313214.451815603,1657468.0643829845,1309239.1333333398,1824033.0878865551,1726594.8369645306,1400489.4642411382,1357547.0365744845,1663996.9649290757,1235373.5932482295,1603794.3066666971,1508697.319375891,1256038.7532695073,1817205.2571914976,1785966.0289929295,1021803.5305106426,1077764.3466666702,1230057.896248227,1028416.35217021,1104027.0989503518,1441887.2373333357,1113269.8826666735,1426826.6011064092,1435075.6453333506,1212050.8336950333,1306174.89646808,1620894.357007101,1344966.9973333613,1436482.007134776,1600998.293014188,1188872.7703546276,1620520.7747092266,1683896.493092198
11.97,15302280.970779713,14646644.395078376,20882916.479865022,13748305.11577286,14063633.143304422,18953168.584006786,14031653.320134383,19523072.11521969,18283539.534510236,14118211.832907064,14957599.486921513,19359900.588510223,14562518.444935508,19016408.369915295,18271896.696765587,14377020.330666428,21197503.307680182,20423723.635262292,12826349.637475051,14394543.267822353,17521757.52988638,12525204.379857725,12984905.425645182,17163067.928992745,13442539.71184361,17471369.941262383,17048373.7820998,12467295.043545648,14614859.896226631,19994505.90626925,14430028.529035633,15208207.709567644,17536287.744000487,13201056.273134518,18717410.78882202,19414071.522411067
12.06,2979447.7182482732,3553443.4427233827,5598972.7080638455,2759401.5840071584,3485051.916709272,5319184.674304979,3177289.7163475524,5505961.570255261,5698739.457716353,2976007.2910780744,3517294.4113120516,5499299.316524874,2681052.4747376204,4185838.4315035064,4527282.054085101,2418939.973333346,4027138.1997588794,4271713.665900668,2455638.2721276605,3363106.8746667113,4984001.51916312,2432248.0004113503,3237244.228290858,4868078.991177249,2895974.191971622,4740777.7056878805,5770133.417276536,3023018.528170245,4028259.9275886635,6433031.162638275,2823576.4213333023,3992354.4239999307,5807908.961063716,3070640.9609787306,5036790.380978758,5782490.274354626
12.23,1572683.1591773038,2403641.4221702404,3198794.768638297,1409548.7662269527,1690017.1920000021,2645214.6106666583,1710851.714680849,3626882.3622269644,3822368.149170167,1435692.5599787177,1710949.055914888,2353150.5200000023,1763433.0906666578,6879240.571872354,8883801.098382782,1701772.76,3002301.187120553,3104055.3094751826,1394150.8563900716,2760945.792765949,3286990.06276596,1693390.3626666488,4449433.5386665985,6648716.139602837,1548239.273780146,2272683.570666703,2591881.448936208,1436560.3760000013,2082783.9544042551,2976725.0547021404,1811044.1047588738,3943947.8437162996,5229522.250666709,1604171.8000000028,2521664.1520000016,2965005.3679432706
12.28,5946090.085333285,6029773.730035511,8073502.736964532,5660238.0725673,5838773.265354513,7929542.527347467,5558228.793758738,7633903.13333339,7008250.730772919,6770390.848106275,7001340.591035461,8974293.115141753,6192841.780297844,8007315.33917025,7501121.083886465,5852844.131233996,8462690.181070874,8227740.715638356,3253065.9045248497,3450485.746283612,4050786.9079573685,3277165.1389361857,3468551.291319068,4549402.212638196,3754473.338035377,4566757.677588579,4728325.904744579,7860775.435460971,9415231.194645349,12575330.133347543,8967336.881404622,9601652.610241445,11416395.227099491,8987597.985730646,12388802.665808454,12945579.115574574
12.4,1189645.517971626,1160008.7729219946,1641593.3862269362,1067183.6225815567,1108396.4864397093,1555538.7867730497,1091843.4003404197,1602591.9854326062,1595825.3917730413,1221001.5885106362,1192926.729567391,1647149.6507233982,1166812.9668652462,1579089.6603546175,1514422.127574472,1212459.3120992843,1832555.4076808523,1839889.8725673482,861370.785304982,966544.3033616953,1206037.4748439603,902101.318730506,985690.3542411246,1382864.78144679,962691.9798865156,1344169.006950344,1385601.145333328,1098151.6300425522,1197847.4485673672,1649444.765333317,1149599.908382987,1329877.8194255386,1522719.7653049557,1132744.933453909,1622115.8104964488,1709490.508241119
12.44,970142.007056745,977172.9878156055,1344206.0414751794,867769.9620283785,913041.0960141936,1242866.7775248247,921739.2217446843,1339341.9776170207,1242616.2433049735,981503.3550354724,997108.4000000057,1368371.8133333456,957971.3084822736,1278404.04312057,1226726.3953262449,906396.1925602908,1337710.6479999993,1335413.7000709192,781761.2560000077,895842.0808297888,1184363.0936666643,1105587.6895177441,1126594.5680000044,1384986.5221347506,1052204.1771631194,1315987.1669361666,1305145.2800283637,889123.6837163185,1006152.4358297954,1376874.786921987,952570.6412482284,1260770.083042552,1287126.811687942,938809.0178794394,1309885.7173900763,1370739.755914905
12.5,7823033.735127915,5672823.6719999835,5490378.417191623,6364661.894908018,4917839.402283852,4554489.66026951,6497713.464439951,5452296.898127704,3848078.9529930325,6841504.83632642,4920787.587113538,4609644.568794501,6588851.594241364,5181771.013333311,3732286.9800426224,4925248.179617141,5141374.242553319,4279020.43872347,5895814.150659658,4674773.163943456,3997786.760695125,6169138.995992966,5273063.545496699,5007437.8838866,6749398.747063988,6897333.620446785,4940853.032099381,6415450.224624289,5331304.128524942,4969740.884539129,6335163.477148919,5432209.545390058,3908359.0450780126,6261425.047092217,6102410.977376035,4594910.484454034
12.55,856024.5252765948,816180.2781560204,1124088.5419290704,683440.5315602784,695578.1626666624,960862.883617006,759450.4765390042,1067042.2123191406,1002257.0827233834,706361.8082978724,697662.4053333267,932848.3633191412,701017.6893616986,909968.5533120503,879547.5348368709,839222.0533333361,1244975.3939999924,1239960.2161985803,726390.617730483,792345.8183262346,967181.8721702028,1091871.0746666326,1178096.7477801095,1553968.5370992855,1288931.2038014058,1679343.4479503278,1738913.9360354235,817875.3271489362,917384.6344893624,1238292.25974468,1000864.4675531839,1302062.8613333076,1275927.3957446644,854215.9359999844,1160916.0072765774,1221070.1573333277
12.68,110092874.33049777,102943622.85333215,131628701.15689424,96328466.24760216,101212996.30974379,125768873.54199524,95061898.01418349,122841771.9787725,117680288.55541627,115382175.8146057,113618468.50300473,137102297.49106458,94113560.14560138,117575565.51999857,113953853.69706823,81895392.00636135,110149712.80799755,109113742.67854561,73644325.34043683,79121986.30450915,92439456.26636879,73572845.25507498,78214324.47747496,97633641.19564457,71996739.38162385,90961610.33358735,91328573.51633368,101866988.66178903,111059971.32495858,137851020.92178097,104857418.5687866,130773575.3621685,126294448.68438941,110807241.94907598,140938480.80492038,146260826.50162452
12.74,3646315.6490354883,4501884.973695014,5406976.666538984,3377649.8852766003,3431202.9250780456,4766201.211276541,3243595.501985834,4575388.273780143,4220145.555063861,4401745.72024822,4576780.65114179,6346430.40299996,3595449.0815247563,4565814.035035442,4399272.964028303,3359666.878553195,4769895.540659493,4622077.090489365,1627413.9447943226,1888568.3144964695,2376125.904475198,1618340.7489148877,1755916.4452766096,2410607.42814186,1657949.2050993047,2231503.5586950313,2346385.18548228,3329928.7200000403,4387690.877822688,6156535.653602853,4003790.3140992797,5607375.045531864,5143260.912411343,4184657.644170146,5587497.134531835,6007971.771730527
12.9,2418803.094035453,3653272.437333368,4524105.46735459,2284701.121219871,3375750.6960992827,4058998.046978758,2521882.600000013,4102068.1497305566,4040152.942198573,2590031.2529077963,3110615.318992983,4699503.966382963,2460955.6543404227,3770279.501333382,3978028.206226972,2770287.4214610057,4394844.379078007,4495280.296283746,2672347.95231921,3362786.9413333447,4654153.472737547,3818686.0130923274,4333207.931588631,6355190.464758817,3564497.948226939,4859940.9106383445,5394585.722666658,2745721.815404249,3581432.248070907,5106605.758198608,2749265.944000042,4077966.1440000553,4124803.622056775,2771526.178446869,3282229.274070917,4676047.592000029
13.04,2175742.5619715736,2608638.0748794735,2847973.962893591,1964634.5567233579,2499102.8963687704,2773050.1800567256,1933169.3325815322,2665917.1236099694,2551240.11198581,2338973.6778864935,2369636.516794291,3042400.834588629,1951630.5543332933,2543099.4906241396,2512728.3960567336,1939536.0184964316,2803363.9299432435,2792760.474375932,1260936.0959077727,1364119.7689361512,1618603.4690921777,1217482.1306524521,1289340.0643262158,1697450.7964539323,1190893.106695016,1555945.5421347723,1594203.1419645692,2036180.8186666318,2434972.421127618,3209832.9172694897,2263681.0863971747,3105421.6460992745,2866833.1520709805,2333475.409531903,2539357.332666628,3417650.124283671
13.09,9793301.639815291,12094056.308496097,13069511.200992392,9094579.379396902,11675748.037949998,12597820.377191259,8970035.735928731,12274250.58803518,11640157.829581238,9837893.522524528,10214336.503375998,13177570.470297378,8284993.273148758,10747244.16485093,10513265.900127808,7102989.368283475,10526243.446560271,10628382.256552946,1332717.4186737565,1411661.9543120463,1767170.1769645258,994110.19465248,1079817.7373687914,1525180.7129503556,1022570.3643829784,1368505.6050638368,1447756.5701560313,7754495.448921725,9689034.96388616,12687791.035396857,9213950.463822618,12653673.371560108,11524161.188524492,9664770.304283908,10474544.2632622,13923796.664545547
13.32,2070557.8857589269,2622424.829007086,2896870.9424043465,2047898.6663404882,2681595.080000066,2952491.1253333697,1921781.9875958196,2748130.927446803,2603489.9546667165,4219201.493333494,4378368.735999974,5750379.376000065,3596011.288000091,4782144.361531897,4746983.94100705,3453815.466666719,5066464.604305022,5079707.826070909,504534.9660709204,568519.0810922018,706233.8918014219,480177.53599999804,511180.4510070924,727248.8089361737,495329.1523687968,666567.6746666656,715225.8191631201,3381107.133333399,4215722.541659792,5703412.705702365,3992728.1603546017,5362436.46931913,5248376.685333456,4021501.519999975,4363124.970666766,5930695.357333395
13.45,1088808.3422411417,1385010.291475179,1446546.8324964682,979068.3481843999,1297279.9087588761,1344030.6169432725,1011074.5333049768,1417123.8486453863,1290169.314865253,1245182.9388936304,1287042.0381843946,1689574.8843688064,1174770.9344113579,1504280.7892978648,1489553.9042553229,1088608.6880000036,1568464.3448794333,1545908.3316737537,629486.7318439682,712038.9766241196,876098.5858865323,610813.1413333309,653599.6500283707,876785.6353475173,689632.7200000045,863271.3664042521,887279.8284113483,967924.734127666,1209625.0213333499,1580161.3784042639,1140721.4487801404,1501921.8203262365,1430160.9558581582,1117111.3052340394,1204338.4299574492,1604022.2274822702
13.56,1703653.338326275,3383798.8334326413,3536480.823177424,1953621.1226666765,3118886.634588696,3509291.368000013,2144845.415347601,3539807.375879514,3497013.6160000344,1883864.1226666956,2641594.4373333273,3655564.832000025,1917288.6133333568,2880097.0669929036,2891780.826666677,1716002.140914908,2790278.25600001,2873650.263510674,1502110.626666658,2463019.248922097,3125123.003943387,1386247.3510780032,1972925.478921995,2710653.322780224,1723250.4731064416,2615719.032000069,2918090.4531631256,1466394.5440000137,2951734.8985816864,3838693.435517831,1819490.8186170186,2958106.311489355,3069616.4613475706,2227290.6203758703,2801298.6026666914,3700394.7374894563
13.61,3429081.0800000397,5549928.1123760315,4913888.594070957,3408342.0681347298,3815454.6775035523,4166290.03902129,2957424.648099289,5036207.339205771,3760425.7471631086,4588812.585163128,4368591.335836896,7579012.381354677,4333327.947368794,4459780.450666751,4027345.301453924,3339429.028063846,5086387.502503569,5064950.208000037,1522596.4457730525,1327746.1507517863,1421816.6669007244,763214.6472056754,708251.1792340465,1259265.6850354718,685501.3945602878,942361.9213333374,1004637.7635106442,5120366.410581639,5157558.892148965,6503910.401716395,5915560.090489528,6460097.357673958,6325318.49033357,5004595.706929092,4923706.445170221,6346513.317943336
13.7,1496147.0703688017,1811645.4826808486,1952034.614468089,1348141.8159432695,1755115.5976454013,1878285.6948510667,1317582.1161063933,1882016.5555461003,1843591.063992914,1877068.4924822818,1864879.6082978758,2488144.3762269593,1576123.1720567383,2065871.0992482274,2005906.7793049691,1411090.1473758917,2096301.4135531979,2110436.2101985877,618135.2173475149,666854.4486879433,865372.2177730502,546040.0724751771,604250.0284397169,849989.7898865271,579072.2260141858,795033.1356028374,838235.1757872329,1802590.0863120614,2011169.830921995,2680469.6629929016,1855525.3480709183,2493882.544723397,2354391.6267730435,1908638.4306595777,2036272.5146383133,2768512.026666684
13.77,4271382.577851027,4431306.52799989,4450546.509744621,3554244.943191509,4087249.199333295,4329262.865283702,3126461.2373332684,4047939.8679431537,3909868.2409786833,4038878.6856453805,3694876.6715886435,4442596.776737502,3231335.598581615,3854369.8346665846,3793610.55514893,2775091.2945106146,3999660.7710638368,3983986.3207658525,3711062.057801441,2872520.701333257,3274904.647815555,2175281.0142411306,2032134.1362836717,2609377.8921417627,1905992.884014139,2266081.236971562,2172887.16799993,3744408.9395744125,4467188.440297823,5531063.182666533,3081774.1999999676,3717207.431999917,3437093.0876311325,3315846.776595719,3442890.7479858454,4427159.685077883
13.85,55970337.459171355,66461105.903943166,72382650.45435305,51377530.73066659,65965035.423063315,69907094.19200075,48345524.206659,64613321.46677763,61696098.09066579,81292934.77866809,85939475.76099508,106151359.51200113,69074868.97066878,88433755.83724259,86715325.68266743,59765346.816935666,83349165.57866713,82614375.17446584,3610850.546666676,4357768.488432527,5612861.781333159,3714160.5910070823,4145211.722666645,5536577.093623948,3585578.6258154684,4728676.322666501,5212987.811347385,56855076.57600078,65691164.003134996,84426682.77733152,60604336.93051162,78720219.8346886,76779334.1786648,63167949.470442735,67968189.46666768,87550999.21301982
13.92,26695334.27534687,30724285.00073811,35000385.79497095,24352580.495488632,32440064.417233307,34401735.81339011,23229820.18262381,32194939.66543975,30838132.276439317,27882647.966055654,28427213.839999918,36385103.279843315,21817467.950126957,28897002.588858694,28173653.771999728,19278222.41836832,27815891.338198245,27823314.07894333,16961404.21424123,20938765.751857907,23398287.711304672,17855252.283177175,19212387.899673484,25030275.36572309,17409590.485375665,22542215.83972343,22991232.8806316,22083674.843375254,25186200.00088603,33224523.611474987,24676380.831134778,32456347.25461078,31731965.67886537,25698951.32964546,27895051.381332707,37401171.2505242
14.02,907345.6658156106,1080087.3187517733,1277542.6561560372,817851.5192198679,1133529.2805177534,1245704.9353617064,856983.6571063874,1279057.851879435,1189233.3695106658,932725.7765957507,980379.8765673753,1330207.85826952,845991.2828510731,1175770.0514397174,1178676.2940496618,1004654.7306666748,1565428.5260638527,1587168.054106387,713068.5402836876,971110.56153193,1056433.8962269607,704364.9333617014,937710.3985815799,1098368.5270922028,768307.8493333395,1042946.3695177314,1095652.7984680985,964349.536730504,1010075.6979858261,1445641.999666679,864624.5993971621,1159846.2584680843,1226611.3378723438,869357.6480000078,971962.167333348,1324889.3363829884
14.08,907552.1641134829,1102586.0466453885,1284377.440496469,821460.0506666768,1135544.6067375967,1250195.106666672,812851.0369361729,1309304.857638298,1270513.413333348,939344.4986666775,918280.7875390116,1351934.0320000146,864098.6293333386,1200040.2807801403,1222987.0586666737,1187003.4555177365,1802119.5813333427,1817751.5086028436,796006.5493333373,1129222.4818368836,1195817.6826666752,762775.1448652573,1026816.2666666836,1188101.8102695094,816848.8894751817,1121197.8426666646,1216368.6070567407,925250.5653333428,1020186.3921276722,1325491.5737234086,867455.5399078012,986054.5133617008,1191960.5466666655,867307.6671205662,965501.3626666733,1368316.9762411423
14.23,727734.2133333336,1246032.8539361951,1623394.6986666617,696944.3093333327,1052816.8672198576,1351521.7922269485,776752.3081914905,1873861.2480000306,1908013.51631205,857501.3731205674,1030173.1355886564,1450152.4647517684,966930.3228085093,4227970.421815753,5503110.084482251,838864.1254184421,1473769.4345390052,1553646.6960000119,486442.9700780156,1537994.9273262327,1537143.269333319,614535.7939148964,2708689.9222056568,3400549.7120000403,458510.92800000287,744529.780744691,958049.1295177315,1051336.9813900774,1887241.4826666676,2189661.685333362,1386484.7420567698,2738107.5311206877,3422250.101446933,1228132.4374468336,1485273.4330638286,2229022.991673757
14.28,1701971.1670850164,1688517.417546014,2390025.4866736326,1518224.7880566595,2080035.90933322,2306482.2395531666,1641690.6026665722,2465488.411581424,2436220.684950231,1967847.8392906743,2048753.4053332517,2766323.015290639,1611477.5342127467,2214822.554177242,2161331.624099272,1192415.8186666374,1837196.5723546029,1895262.8067801152,521780.7488936207,841754.5760000001,933942.6766241186,477649.7336170254,781156.2847234063,986498.408092207,507626.4096453939,831711.9495744782,1108949.6480000094,3472582.0899146735,5103726.0452478565,5530285.009871931,3850922.309333182,4228030.19733314,5067333.12080817,4126581.3653332107,4561428.764411267,6197915.33866622
14.33,999254.0346666734,1018887.9832907787,1537281.682702146,852304.3306666733,1171994.22200711,1382643.761531933,1079717.181716323,1641404.1546666608,1610913.57333335,1273368.3303546247,1273363.7189361895,2092404.2927376267,1311320.5826454307,1723563.4759219824,1914788.626666701,1575005.144652491,2228094.416000003,2165339.6793333385,1344330.4053333586,2146857.983049693,2398452.8986667315,738867.9374610002,1171793.6853333511,1402141.2676099287,860909.7750212809,1348030.16533333,1684222.250411346,1332030.6186666808,1891692.3520000197,2382414.1120000416,1207524.5128368782,1280057.5365248206,1942516.8799999931,1265463.214127658,1448435.3733333596,2037173.9057588768
14.43,12501604.308879372,13221681.315858798,17399119.95744694,11854634.405659508,16114591.605333466,17284562.44533326,11688390.94348932,16441562.02824893,16169162.983999912,14715983.629333239,18409371.749333818,21959324.384000245,14018483.002666555,18299327.020766787,18000827.46150357,12744087.829333518,18608526.55165958,18491022.037263054,1037888.6852695082,1521208.1354042445,1368111.0864113458,987370.920000003,1331069.2106666623,1395715.5245248168,1028960.8844184333,1351553.1653333285,1393687.1746524717,10996069.645333499,23166366.601007,25744825.83763886,15124635.439908326,18143625.27330514,20510840.6853337,16477905.57066708,18687039.959999844,24990896.52875232
